-98.4112,35.8367,2011,11,5,2.8,3.209,2,19,48,1
-96.7672,35.5297,2011,11,5,4.7,5,7,12,44,0
-96.7873,35.5147,2011,11,5,2.9,3.291,7,18,33,0
-96.7649,35.5321,2011,11,5,2.6,3.612,7,20,41.878,0
-96.7891,35.5164,2011,11,5,2.5,1.995,7,24,57.477,0
-96.767,35.5302,2011,11,5,3.1,8,7,27,19,0
-96.7685,35.5211,2011,11,5,2.6,5.1,7,44,34,0
-96.7714,35.5256,2011,11,5,2.6,8,7,50,42,0
-96.7669,35.5313,2011,11,5,2.6,8,7,55,35,0
-96.7861,35.5206,2011,11,5,2.6,8,8,1,41,0
-96.7738,35.5225,2011,11,5,2.5,8,8,3,53,0
-96.7682,35.529,2011,11,5,2.5,8,8,51,18,0
-96.7752,35.526,2011,11,5,3.3,9,9,12,11,0
-96.7826,35.5211,2011,11,5,3.2,8.6,11,24,15,0
-96.777,35.5215,2011,11,5,2.6,8,12,34,27,0
-96.7743,35.5237,2011,11,5,2.6,8,13,9,58,0
-96.7747,35.5274,2011,11,5,3.5,8.5,13,42,25,0
-96.7846,35.5172,2011,11,5,3.4,8.8,14,36,30,0
-96.7853,35.5201,2011,11,5,2.7,8,14,46,30,0
-96.7914,35.5177,2011,11,5,2.8,8,15,1,23,0
-96.7915,35.5099,2011,11,5,2.5,8,17,40,50,0
-96.7621,35.5425,2011,11,5,2.6,8,17,47,8,0
-96.7735,35.5267,2011,11,5,2.5,8,23,3,49,0
-96.7591,35.5384,2011,11,6,2.9,8,1,3,58,0
-96.7748,35.5278,2011,11,6,5.6,5.2,3,53,9,1
-96.7816,35.5241,2011,11,6,3.6,8,4,3,41,0
-96.792,35.5181,2011,11,6,2.9,8,4,8,13,0
-96.7616,35.5341,2011,11,6,2.6,4.402,4,10,17.708,0
-96.7583,35.5376,2011,11,6,2.6,8,4,29,40,0
-96.7815,35.5231,2011,11,6,3.6,9.3,4,31,49,0
-96.9163,35.4483,2011,11,6,2.8,8,4,34,52,0
-96.8508,35.4643,2011,11,6,2.5,-0.562,4,43,37.765,0
-96.8414,35.4908,2011,11,6,2.7,8,4,46,24,0
-96.7564,35.5363,2011,11,6,3.1,9.5,4,53,59,0
-96.8344,35.4948,2011,11,6,2.7,8,4,55,45,0
-96.8634,35.4758,2011,11,6,2.8,7.7,5,0,1,0
-96.8722,35.4785,2011,11,6,2.6,8,5,7,2,0
-96.838,35.4904,2011,11,6,2.6,8,5,12,23,0
-96.7926,35.5174,2011,11,6,2.5,8,5,25,8,0
-96.7802,35.5217,2011,11,6,2.6,8,5,51,3,0
-96.7707,35.5319,2011,11,6,2.5,8,6,0,51,0
-96.3583,35.4642,2011,11,6,2.5,0.034,6,0,55,1
-96.8534,35.4807,2011,11,6,2.5,8,6,5,30,0
-96.7573,35.5359,2011,11,6,2.8,8.3,6,27,17,0
-96.8678,35.4755,2011,11,6,3.7,5,6,31,10,0
-96.7791,35.5258,2011,11,6,2.6,8,6,50,25,0
-96.8316,35.4912,2011,11,6,2.8,8,7,6,27,0
-96.8675,35.4757,2011,11,6,2.7,8,7,19,16,0
-96.7841,35.5223,2011,11,6,2.6,7.4,7,24,26,0
-96.8579,35.476,2011,11,6,3.1,8.6,7,32,40,0
-96.8162,35.4974,2011,11,6,3.4,8.3,7,38,31,0
-96.8692,35.4738,2011,11,6,3.2,8,7,39,45,0
-96.8357,35.4908,2011,11,6,3,8,8,4,57,0
