"","UWI","SURFX","SURFY","DATE","INJ","cum_inj","tol_inj","CUMU_INJ"
"2297","42251333350000",2019238.164,308336.627,2010-02-01,303998,2887556,38495214,10320596
"2298","42251333350000",2019238.164,308336.627,2010-03-01,410556,3298112,38495214,12054256
"2299","42251333350000",2019238.164,308336.627,2010-04-01,509650,3807762,38495214,11657482
"2300","42251333350000",2019238.164,308336.627,2010-05-01,535352,4343114,38495214,12361540
"2301","42251333350000",2019238.164,308336.627,2010-06-01,372839,4715953,38495214,11806317
"2302","42251333350000",2019238.164,308336.627,2010-07-01,436409,5152362,38495214,13014429
"2303","42251333350000",2019238.164,308336.627,2010-08-01,399323,5551685,38495214,12894731
"2304","42251333350000",2019238.164,308336.627,2010-09-01,493867,6045552,38495214,13014299
"2305","42251333350000",2019238.164,308336.627,2010-10-01,485336,6530888,38495214,11689154
"2306","42251333350000",2019238.164,308336.627,2010-11-01,437024,6967912,38495214,11954124
"2307","42251333350000",2019238.164,308336.627,2010-12-01,520429,7488341,38495214,12386935
"2308","42251333350000",2019238.164,308336.627,2011-01-01,437312,7925653,38495214,12491622
"2309","42251333350000",2019238.164,308336.627,2011-02-01,404588,8330241,38495214,10744516
"2310","42251333350000",2019238.164,308336.627,2011-03-01,492148,8822389,38495214,13585658
"2311","42251333350000",2019238.164,308336.627,2011-04-01,659721,9482110,38495214,13823700
"2312","42251333350000",2019238.164,308336.627,2011-05-01,708061,10190171,38495214,14893483
"2313","42251333350000",2019238.164,308336.627,2011-06-01,629152,10819323,38495214,13536023
"2314","42251333350000",2019238.164,308336.627,2011-07-01,659784,11479107,38495214,14060435
"2315","42251333350000",2019238.164,308336.627,2011-08-01,583957,12063064,38495214,13865713
"2316","42251333350000",2019238.164,308336.627,2011-09-01,623995,12687059,38495214,13575950
"2317","42251333350000",2019238.164,308336.627,2011-10-01,642913,13329972,38495214,14224672
"2318","42251333350000",2019238.164,308336.627,2011-11-01,631688,13961660,38495214,14289379
"2319","42251333350000",2019238.164,308336.627,2011-12-01,565434,14527094,38495214,14301497
"2320","42251333350000",2019238.164,308336.627,2012-01-01,568319,15095413,38495214,14393197
"2321","42251333350000",2019238.164,308336.627,2012-02-01,549281,15644694,38495214,13261820
"2322","42251333350000",2019238.164,308336.627,2012-03-01,634313,16279007,38495214,14719295
"2323","42251333350000",2019238.164,308336.627,2012-04-01,533463,16812470,38495214,13422939
"2324","42251333350000",2019238.164,308336.627,2012-05-01,579686,17392156,38495214,13619470
"2325","42251333350000",2019238.164,308336.627,2012-06-01,507451,17899607,38495214,12965656
"2326","42251333350000",2019238.164,308336.627,2012-07-01,608544,18508151,38495214,13735215
"2327","42251333350000",2019238.164,308336.627,2012-08-01,697517,19205668,38495214,13116786
"2328","42251333350000",2019238.164,308336.627,2012-09-01,619468,19825136,38495214,12508392
"2329","42251333350000",2019238.164,308336.627,2012-10-01,681948,20507084,38495214,12829987
"2330","42251333350000",2019238.164,308336.627,2012-11-01,542765,21049849,38495214,11811242
"2331","42251333350000",2019238.164,308336.627,2012-12-01,586101,21635950,38495214,12077125
"2332","42251333350000",2019238.164,308336.627,2013-01-01,614014,22249964,38495214,12754328
"2333","42251333350000",2019238.164,308336.627,2013-02-01,559301,22809265,38495214,11309584
"2334","42251333350000",2019238.164,308336.627,2013-03-01,654990,23464255,38495214,12445227
"2335","42251333350000",2019238.164,308336.627,2013-04-01,621590,24085845,38495214,11899338
"2336","42251333350000",2019238.164,308336.627,2013-05-01,566978,24652823,38495214,11963242
"2337","42251333350000",2019238.164,308336.627,2013-06-01,345696,24998519,38495214,11514151
"2338","42251333350000",2019238.164,308336.627,2013-07-01,592629,25591148,38495214,12334827
"2339","42251333350000",2019238.164,308336.627,2013-08-01,611499,26202647,38495214,12036527
"2340","42251333350000",2019238.164,308336.627,2013-09-01,617030,26819677,38495214,11831621
"2341","42251333350000",2019238.164,308336.627,2013-10-01,586042,27405719,38495214,11912081
"2342","42251333350000",2019238.164,308336.627,2013-11-01,528869,27934588,38495214,11402351
"2343","42251333350000",2019238.164,308336.627,2013-12-01,386320,28320908,38495214,10800800
"2344","42251333350000",2019238.164,308336.627,2014-01-01,467779,28788687,38495214,11386084
"2345","42251333350000",2019238.164,308336.627,2014-02-01,306434,29095121,38495214,9936683
"2346","42251333350000",2019238.164,308336.627,2014-03-01,404546,29499667,38495214,12046987
"2347","42251333350000",2019238.164,308336.627,2014-04-01,488260,29987927,38495214,11738869
"2348","42251333350000",2019238.164,308336.627,2014-05-01,500455,30488382,38495214,12165041
"2349","42251333350000",2019238.164,308336.627,2014-06-01,429494,30917876,38495214,11720072
"2350","42251333350000",2019238.164,308336.627,2014-07-01,303469,31221345,38495214,11632955
"2351","42251333350000",2019238.164,308336.627,2014-08-01,296879,31518224,38495214,11280396
"2352","42251333350000",2019238.164,308336.627,2014-09-01,290256,31808480,38495214,10707843
"2353","42251333350000",2019238.164,308336.627,2014-10-01,284430,32092910,38495214,11154961
"2354","42251333350000",2019238.164,308336.627,2014-11-01,323004,32415914,38495214,11006198
"2355","42251333350000",2019238.164,308336.627,2014-12-01,263942,32679856,38495214,11175048
"2356","42251333350000",2019238.164,308336.627,2015-01-01,255628,32935484,38495214,11188192
"2357","42251333350000",2019238.164,308336.627,2015-02-01,215027,33150511,38495214,9285348
"2358","42251333350000",2019238.164,308336.627,2015-03-01,221541,33372052,38495214,11132951
"2359","42251333350000",2019238.164,308336.627,2015-04-01,250466,33622518,38495214,10228970
"2360","42251333350000",2019238.164,308336.627,2015-05-01,272123,33894641,38495214,10731832
"2361","42251333350000",2019238.164,308336.627,2015-06-01,276651,34171292,38495214,10019178
"2362","42251333350000",2019238.164,308336.627,2015-07-01,260597,34431889,38495214,9556838
"2363","42251333350000",2019238.164,308336.627,2015-08-01,208550,34640439,38495214,9046352
"2364","42251333350000",2019238.164,308336.627,2015-09-01,228397,34868836,38495214,8436833
"2365","42251333350000",2019238.164,308336.627,2015-10-01,277305,35146141,38495214,8702949
"2366","42251333350000",2019238.164,308336.627,2015-11-01,290200,35436341,38495214,8702391
"2367","42251333350000",2019238.164,308336.627,2015-12-01,317639,35753980,38495214,8797617
"2368","42251333350000",2019238.164,308336.627,2016-01-01,266434,36020414,38495214,8785697
"2369","42251333350000",2019238.164,308336.627,2016-02-01,180878,36201292,38495214,8098391
"2370","42251333350000",2019238.164,308336.627,2016-03-01,176522,36377814,38495214,8313445
"2371","42251333350000",2019238.164,308336.627,2016-04-01,132350,36510164,38495214,8067410
"2372","42251333350000",2019238.164,308336.627,2016-05-01,127828,36637992,38495214,8687363
"2373","42251333350000",2019238.164,308336.627,2016-06-01,144580,36782572,38495214,8474598
"2374","42251333350000",2019238.164,308336.627,2016-07-01,120600,36903172,38495214,8474294
"2375","42251333350000",2019238.164,308336.627,2016-08-01,105766,37008938,38495214,8424724
"2376","42251333350000",2019238.164,308336.627,2016-09-01,228026,37236964,38495214,7958587
"2377","42251333350000",2019238.164,308336.627,2016-10-01,96472,37333436,38495214,7328643
"2378","42251333350000",2019238.164,308336.627,2016-11-01,93370,37426806,38495214,7108192
"2379","42251333350000",2019238.164,308336.627,2016-12-01,177438,37604244,38495214,7206177
"2380","42251333350000",2019238.164,308336.627,2017-01-01,139926,37744170,38495214,8191419
"2381","42251333350000",2019238.164,308336.627,2017-02-01,100968,37845138,38495214,7284679
"2382","42251333350000",2019238.164,308336.627,2017-03-01,104460,37949598,38495214,7793859
"2383","42251333350000",2019238.164,308336.627,2017-04-01,86548,38036146,38495214,7558837
"2384","42251333350000",2019238.164,308336.627,2017-05-01,82114,38118260,38495214,7868617
"2385","42251333350000",2019238.164,308336.627,2017-06-01,83844,38202104,38495214,7593200
"2386","42251333350000",2019238.164,308336.627,2017-07-01,90888,38292992,38495214,8034023
"2387","42251333350000",2019238.164,308336.627,2017-08-01,89538,38382530,38495214,8259439
"2388","42251333350000",2019238.164,308336.627,2017-09-01,112684,38495214,38495214,7833970
"2389","42251341210000",2100283.266,307820.4526,2011-01-01,197232,197232,49534975,12491622
"2390","42251341210000",2100283.266,307820.4526,2011-02-01,302284,499516,49534975,10744516
"2391","42251341210000",2100283.266,307820.4526,2011-03-01,500984,1000500,49534975,13585658
"2392","42251341210000",2100283.266,307820.4526,2011-04-01,463346,1463846,49534975,13823700
"2393","42251341210000",2100283.266,307820.4526,2011-05-01,462639,1926485,49534975,14893483
"2394","42251341210000",2100283.266,307820.4526,2011-06-01,415886,2342371,49534975,13536023
"2395","42251341210000",2100283.266,307820.4526,2011-07-01,368894,2711265,49534975,14060435
"2396","42251341210000",2100283.266,307820.4526,2011-08-01,563097,3274362,49534975,13865713
"2397","42251341210000",2100283.266,307820.4526,2011-09-01,525098,3799460,49534975,13575950
"2398","42251341210000",2100283.266,307820.4526,2011-10-01,738407,4537867,49534975,14224672
"2399","42251341210000",2100283.266,307820.4526,2011-11-01,665133,5203000,49534975,14289379
"2400","42251341210000",2100283.266,307820.4526,2011-12-01,659510,5862510,49534975,14301497
"2401","42251341210000",2100283.266,307820.4526,2012-01-01,665536,6528046,49534975,14393197
"2402","42251341210000",2100283.266,307820.4526,2012-02-01,646373,7174419,49534975,13261820
"2403","42251341210000",2100283.266,307820.4526,2012-03-01,670612,7845031,49534975,14719295
"2404","42251341210000",2100283.266,307820.4526,2012-04-01,663533,8508564,49534975,13422939
"2405","42251341210000",2100283.266,307820.4526,2012-05-01,491961,9000525,49534975,13619470
"2406","42251341210000",2100283.266,307820.4526,2012-06-01,561797,9562322,49534975,12965656
"2407","42251341210000",2100283.266,307820.4526,2012-07-01,640163,10202485,49534975,13735215
"2408","42251341210000",2100283.266,307820.4526,2012-08-01,723620,10926105,49534975,13116786
"2409","42251341210000",2100283.266,307820.4526,2012-09-01,638049,11564154,49534975,12508392
"2410","42251341210000",2100283.266,307820.4526,2012-10-01,743931,12308085,49534975,12829987
"2411","42251341210000",2100283.266,307820.4526,2012-11-01,285033,12593118,49534975,11811242
"2412","42251341210000",2100283.266,307820.4526,2012-12-01,628237,13221355,49534975,12077125
"2413","42251341210000",2100283.266,307820.4526,2013-01-01,832881,14054236,49534975,12754328
"2414","42251341210000",2100283.266,307820.4526,2013-02-01,692092,14746328,49534975,11309584
"2415","42251341210000",2100283.266,307820.4526,2013-03-01,752824,15499152,49534975,12445227
"2416","42251341210000",2100283.266,307820.4526,2013-04-01,720976,16220128,49534975,11899338
"2417","42251341210000",2100283.266,307820.4526,2013-05-01,738415,16958543,49534975,11963242
"2418","42251341210000",2100283.266,307820.4526,2013-06-01,752566,17711109,49534975,11514151
"2419","42251341210000",2100283.266,307820.4526,2013-07-01,787144,18498253,49534975,12334827
"2420","42251341210000",2100283.266,307820.4526,2013-08-01,734947,19233200,49534975,12036527
"2421","42251341210000",2100283.266,307820.4526,2013-09-01,713117,19946317,49534975,11831621
"2422","42251341210000",2100283.266,307820.4526,2013-10-01,795296,20741613,49534975,11912081
"2423","42251341210000",2100283.266,307820.4526,2013-11-01,729067,21470680,49534975,11402351
"2424","42251341210000",2100283.266,307820.4526,2013-12-01,706393,22177073,49534975,10800800
"2425","42251341210000",2100283.266,307820.4526,2014-01-01,866126,23043199,49534975,11386084
"2426","42251341210000",2100283.266,307820.4526,2014-02-01,731354,23774553,49534975,9936683
"2427","42251341210000",2100283.266,307820.4526,2014-03-01,747737,24522290,49534975,12046987
"2428","42251341210000",2100283.266,307820.4526,2014-04-01,675757,25198047,49534975,11738869
"2429","42251341210000",2100283.266,307820.4526,2014-05-01,727037,25925084,49534975,12165041
"2430","42251341210000",2100283.266,307820.4526,2014-06-01,740935,26666019,49534975,11720072
"2431","42251341210000",2100283.266,307820.4526,2014-07-01,800195,27466214,49534975,11632955
"2432","42251341210000",2100283.266,307820.4526,2014-08-01,827092,28293306,49534975,11280396
"2433","42251341210000",2100283.266,307820.4526,2014-09-01,783357,29076663,49534975,10707843
"2434","42251341210000",2100283.266,307820.4526,2014-10-01,744950,29821613,49534975,11154961
"2435","42251341210000",2100283.266,307820.4526,2014-11-01,762037,30583650,49534975,11006198
"2436","42251341210000",2100283.266,307820.4526,2014-12-01,814571,31398221,49534975,11175048
"2437","42251341210000",2100283.266,307820.4526,2015-01-01,815995,32214216,49534975,11188192
"2438","42251341210000",2100283.266,307820.4526,2015-02-01,678011,32892227,49534975,9285348
"2439","42251341210000",2100283.266,307820.4526,2015-03-01,754924,33647151,49534975,11132951
"2440","42251341210000",2100283.266,307820.4526,2015-04-01,723750,34370901,49534975,10228970
"2441","42251341210000",2100283.266,307820.4526,2015-05-01,651017,35021918,49534975,10731832
"2442","42251341210000",2100283.266,307820.4526,2015-06-01,617288,35639206,49534975,10019178
"2443","42251341210000",2100283.266,307820.4526,2015-07-01,693578,36332784,49534975,9556838
"2444","42251341210000",2100283.266,307820.4526,2015-08-01,509918,36842702,49534975,9046352
"2445","42251341210000",2100283.266,307820.4526,2015-09-01,713851,37556553,49534975,8436833
"2446","42251341210000",2100283.266,307820.4526,2015-10-01,760525,38317078,49534975,8702949
"2447","42251341210000",2100283.266,307820.4526,2015-11-01,714461,39031539,49534975,8702391
"2448","42251341210000",2100283.266,307820.4526,2015-12-01,721494,39753033,49534975,8797617
"2449","42251341210000",2100283.266,307820.4526,2016-01-01,516437,40269470,49534975,8785697
"2450","42251341210000",2100283.266,307820.4526,2016-02-01,459800,40729270,49534975,8098391
"2451","42251341210000",2100283.266,307820.4526,2016-03-01,417143,41146413,49534975,8313445
"2452","42251341210000",2100283.266,307820.4526,2016-04-01,564979,41711392,49534975,8067410
"2453","42251341210000",2100283.266,307820.4526,2016-05-01,673371,42384763,49534975,8687363
"2454","42251341210000",2100283.266,307820.4526,2016-06-01,608296,42993059,49534975,8474598
"2455","42251341210000",2100283.266,307820.4526,2016-07-01,555766,43548825,49534975,8474294
"2456","42251341210000",2100283.266,307820.4526,2016-08-01,588417,44137242,49534975,8424724
"2457","42251341210000",2100283.266,307820.4526,2016-09-01,461381,44598623,49534975,7958587
"2458","42251341210000",2100283.266,307820.4526,2016-10-01,335950,44934573,49534975,7328643
"2459","42251341210000",2100283.266,307820.4526,2016-11-01,276324,45210897,49534975,7108192
"2460","42251341210000",2100283.266,307820.4526,2016-12-01,340926,45551823,49534975,7206177
"2461","42251341210000",2100283.266,307820.4526,2017-01-01,321288,45873111,49534975,8191419
"2462","42251341210000",2100283.266,307820.4526,2017-02-01,263712,46136823,49534975,7284679
"2463","42251341210000",2100283.266,307820.4526,2017-03-01,270922,46407745,49534975,7793859
"2464","42251341210000",2100283.266,307820.4526,2017-04-01,254087,46661832,49534975,7558837
"2465","42251341210000",2100283.266,307820.4526,2017-05-01,302178,46964010,49534975,7868617
"2466","42251341210000",2100283.266,307820.4526,2017-06-01,544181,47508191,49534975,7593200
"2467","42251341210000",2100283.266,307820.4526,2017-07-01,613788,48121979,49534975,8034023
"2468","42251341210000",2100283.266,307820.4526,2017-08-01,692879,48814858,49534975,8259439
"2469","42251341210000",2100283.266,307820.4526,2017-09-01,720117,49534975,49534975,7833970
"2470","42367339990000",1940547.105,463852.2993,2007-12-01,59222,59222,33060201,5777613
"2471","42367339990000",1940547.105,463852.2993,2008-01-01,336779,396001,33060201,6452815
"2472","42367339990000",1940547.105,463852.2993,2008-02-01,441776,837777,33060201,7775520
"2473","42367339990000",1940547.105,463852.2993,2008-03-01,605303,1443080,33060201,9152519
"2474","42367339990000",1940547.105,463852.2993,2008-04-01,691738,2134818,33060201,8881211
"2475","42367339990000",1940547.105,463852.2993,2008-05-01,705595,2840413,33060201,9790992
"2476","42367339990000",1940547.105,463852.2993,2008-06-01,740106,3580519,33060201,9489076
"2477","42367339990000",1940547.105,463852.2993,2008-07-01,676499,4257018,33060201,9342850
"2478","42367339990000",1940547.105,463852.2993,2008-08-01,649985,4907003,33060201,9977335
"2479","42367339990000",1940547.105,463852.2993,2008-09-01,598184,5505187,33060201,9513587
"2480","42367339990000",1940547.105,463852.2993,2008-10-01,606971,6112158,33060201,9729575
"2481","42367339990000",1940547.105,463852.2993,2008-11-01,645406,6757564,33060201,10178583
"2482","42367339990000",1940547.105,463852.2993,2008-12-01,630698,7388262,33060201,9857864
"2483","42367339990000",1940547.105,463852.2993,2009-01-01,619053,8007315,33060201,9714975
"2484","42367339990000",1940547.105,463852.2993,2009-02-01,520477,8527792,33060201,9563848
"2485","42367339990000",1940547.105,463852.2993,2009-03-01,585486,9113278,33060201,10011008
"2486","42367339990000",1940547.105,463852.2993,2009-04-01,501212,9614490,33060201,8817835
"2487","42367339990000",1940547.105,463852.2993,2009-05-01,426205,10040695,33060201,9222275
"2488","42367339990000",1940547.105,463852.2993,2009-06-01,337259,10377954,33060201,8823798
"2489","42367339990000",1940547.105,463852.2993,2009-07-01,356295,10734249,33060201,9681047
"2490","42367339990000",1940547.105,463852.2993,2009-08-01,300548,11034797,33060201,10148823
"2491","42367339990000",1940547.105,463852.2993,2009-09-01,237441,11272238,33060201,9880092
"2492","42367339990000",1940547.105,463852.2993,2009-10-01,262977,11535215,33060201,10866851
"2493","42367339990000",1940547.105,463852.2993,2009-11-01,272298,11807513,33060201,10107974
"2494","42367339990000",1940547.105,463852.2993,2009-12-01,293022,12100535,33060201,10176315
"2495","42367339990000",1940547.105,463852.2993,2010-01-01,323032,12423567,33060201,10900701
"2496","42367339990000",1940547.105,463852.2993,2010-02-01,273303,12696870,33060201,10320596
"2497","42367339990000",1940547.105,463852.2993,2010-03-01,319815,13016685,33060201,12054256
"2498","42367339990000",1940547.105,463852.2993,2010-04-01,280605,13297290,33060201,11657482
"2499","42367339990000",1940547.105,463852.2993,2010-05-01,306960,13604250,33060201,12361540
"2500","42367339990000",1940547.105,463852.2993,2010-06-01,367046,13971296,33060201,11806317
"2501","42367339990000",1940547.105,463852.2993,2010-07-01,376338,14347634,33060201,13014429
"2502","42367339990000",1940547.105,463852.2993,2010-08-01,311800,14659434,33060201,12894731
"2503","42367339990000",1940547.105,463852.2993,2010-09-01,267199,14926633,33060201,13014299
"2504","42367339990000",1940547.105,463852.2993,2011-04-01,355944,15282577,33060201,13823700
"2505","42367339990000",1940547.105,463852.2993,2011-05-01,460394,15742971,33060201,14893483
"2506","42367339990000",1940547.105,463852.2993,2011-06-01,395524,16138495,33060201,13536023
"2507","42367339990000",1940547.105,463852.2993,2011-07-01,313044,16451539,33060201,14060435
"2508","42367339990000",1940547.105,463852.2993,2011-08-01,312975,16764514,33060201,13865713
"2509","42367339990000",1940547.105,463852.2993,2011-09-01,274333,17038847,33060201,13575950
"2510","42367339990000",1940547.105,463852.2993,2011-10-01,271696,17310543,33060201,14224672
"2511","42367339990000",1940547.105,463852.2993,2011-11-01,274081,17584624,33060201,14289379
"2512","42367339990000",1940547.105,463852.2993,2011-12-01,288896,17873520,33060201,14301497
"2513","42367339990000",1940547.105,463852.2993,2012-01-01,332391,18205911,33060201,14393197
"2514","42367339990000",1940547.105,463852.2993,2012-02-01,403811,18609722,33060201,13261820
"2515","42367339990000",1940547.105,463852.2993,2012-03-01,396153,19005875,33060201,14719295
"2516","42367339990000",1940547.105,463852.2993,2012-04-01,321159,19327034,33060201,13422939
"2517","42367339990000",1940547.105,463852.2993,2012-05-01,367608,19694642,33060201,13619470
"2518","42367339990000",1940547.105,463852.2993,2012-06-01,306590,20001232,33060201,12965656
"2519","42367339990000",1940547.105,463852.2993,2012-07-01,320348,20321580,33060201,13735215
"2520","42367339990000",1940547.105,463852.2993,2012-08-01,407945,20729525,33060201,13116786
"2521","42367339990000",1940547.105,463852.2993,2012-09-01,290287,21019812,33060201,12508392
"2522","42367339990000",1940547.105,463852.2993,2012-10-01,271839,21291651,33060201,12829987
"2523","42367339990000",1940547.105,463852.2993,2012-11-01,340489,21632140,33060201,11811242
"2524","42367339990000",1940547.105,463852.2993,2012-12-01,393716,22025856,33060201,12077125
"2525","42367339990000",1940547.105,463852.2993,2013-01-01,400581,22426437,33060201,12754328
"2526","42367339990000",1940547.105,463852.2993,2013-02-01,300381,22726818,33060201,11309584
"2527","42367339990000",1940547.105,463852.2993,2013-03-01,344335,23071153,33060201,12445227
"2528","42367339990000",1940547.105,463852.2993,2013-04-01,357569,23428722,33060201,11899338
"2529","42367339990000",1940547.105,463852.2993,2013-05-01,315603,23744325,33060201,11963242
"2530","42367339990000",1940547.105,463852.2993,2013-06-01,380928,24125253,33060201,11514151
"2531","42367339990000",1940547.105,463852.2993,2013-07-01,298178,24423431,33060201,12334827
"2532","42367339990000",1940547.105,463852.2993,2013-08-01,267283,24690714,33060201,12036527
"2533","42367339990000",1940547.105,463852.2993,2013-09-01,220261,24910975,33060201,11831621
"2534","42367339990000",1940547.105,463852.2993,2013-10-01,221087,25132062,33060201,11912081
"2535","42367339990000",1940547.105,463852.2993,2013-11-01,225232,25357294,33060201,11402351
"2536","42367339990000",1940547.105,463852.2993,2013-12-01,220951,25578245,33060201,10800800
"2537","42367339990000",1940547.105,463852.2993,2014-01-01,291288,25869533,33060201,11386084
"2538","42367339990000",1940547.105,463852.2993,2014-02-01,238650,26108183,33060201,9936683
"2539","42367339990000",1940547.105,463852.2993,2014-03-01,238150,26346333,33060201,12046987
"2540","42367339990000",1940547.105,463852.2993,2014-04-01,194016,26540349,33060201,11738869
"2541","42367339990000",1940547.105,463852.2993,2014-05-01,206212,26746561,33060201,12165041
"2542","42367339990000",1940547.105,463852.2993,2014-06-01,225115,26971676,33060201,11720072
"2543","42367339990000",1940547.105,463852.2993,2014-07-01,194108,27165784,33060201,11632955
"2544","42367339990000",1940547.105,463852.2993,2014-08-01,216193,27381977,33060201,11280396
"2545","42367339990000",1940547.105,463852.2993,2014-09-01,222041,27604018,33060201,10707843
"2546","42367339990000",1940547.105,463852.2993,2014-10-01,212894,27816912,33060201,11154961
"2547","42367339990000",1940547.105,463852.2993,2014-11-01,219383,28036295,33060201,11006198
"2548","42367339990000",1940547.105,463852.2993,2014-12-01,171529,28207824,33060201,11175048
"2549","42367339990000",1940547.105,463852.2993,2015-01-01,203705,28411529,33060201,11188192
"2550","42367339990000",1940547.105,463852.2993,2015-02-01,142298,28553827,33060201,9285348
"2551","42367339990000",1940547.105,463852.2993,2015-03-01,176610,28730437,33060201,11132951
"2552","42367339990000",1940547.105,463852.2993,2015-04-01,165951,28896388,33060201,10228970
"2553","42367339990000",1940547.105,463852.2993,2015-05-01,171043,29067431,33060201,10731832
"2554","42367339990000",1940547.105,463852.2993,2015-06-01,159247,29226678,33060201,10019178
"2555","42367339990000",1940547.105,463852.2993,2015-07-01,156355,29383033,33060201,9556838
"2556","42367339990000",1940547.105,463852.2993,2015-08-01,157502,29540535,33060201,9046352
"2557","42367339990000",1940547.105,463852.2993,2015-09-01,148889,29689424,33060201,8436833
"2558","42367339990000",1940547.105,463852.2993,2015-10-01,162168,29851592,33060201,8702949
"2559","42367339990000",1940547.105,463852.2993,2015-11-01,157873,30009465,33060201,8702391
"2560","42367339990000",1940547.105,463852.2993,2015-12-01,159901,30169366,33060201,8797617
"2561","42367339990000",1940547.105,463852.2993,2016-01-01,160976,30330342,33060201,8785697
"2562","42367339990000",1940547.105,463852.2993,2016-02-01,147005,30477347,33060201,8098391
"2563","42367339990000",1940547.105,463852.2993,2016-03-01,155460,30632807,33060201,8313445
"2564","42367339990000",1940547.105,463852.2993,2016-04-01,138566,30771373,33060201,8067410
"2565","42367339990000",1940547.105,463852.2993,2016-05-01,132221,30903594,33060201,8687363
"2566","42367339990000",1940547.105,463852.2993,2016-06-01,140762,31044356,33060201,8474598
"2567","42367339990000",1940547.105,463852.2993,2016-07-01,141566,31185922,33060201,8474294
"2568","42367339990000",1940547.105,463852.2993,2016-08-01,144849,31330771,33060201,8424724
"2569","42367339990000",1940547.105,463852.2993,2016-09-01,124240,31455011,33060201,7958587
"2570","42367339990000",1940547.105,463852.2993,2016-10-01,116365,31571376,33060201,7328643
"2571","42367339990000",1940547.105,463852.2993,2016-11-01,125291,31696667,33060201,7108192
"2572","42367339990000",1940547.105,463852.2993,2016-12-01,128453,31825120,33060201,7206177
"2573","42367339990000",1940547.105,463852.2993,2017-01-01,124431,31949551,33060201,8191419
"2574","42367339990000",1940547.105,463852.2993,2017-02-01,118033,32067584,33060201,7284679
"2575","42367339990000",1940547.105,463852.2993,2017-03-01,100526,32168110,33060201,7793859
"2576","42367339990000",1940547.105,463852.2993,2017-04-01,90525,32258635,33060201,7558837
"2577","42367339990000",1940547.105,463852.2993,2017-05-01,145196,32403831,33060201,7868617
"2578","42367339990000",1940547.105,463852.2993,2017-06-01,147815,32551646,33060201,7593200
"2579","42367339990000",1940547.105,463852.2993,2017-07-01,176830,32728476,33060201,8034023
"2580","42367339990000",1940547.105,463852.2993,2017-08-01,166456,32894932,33060201,8259439
"2581","42367339990000",1940547.105,463852.2993,2017-09-01,165269,33060201,33060201,7833970
"2582","42367344300000",1965697.102,386411.102,2007-10-01,193836,193836,41917540,6483309
"2583","42367344300000",1965697.102,386411.102,2007-11-01,171931,365767,41917540,6157035
"2584","42367344300000",1965697.102,386411.102,2007-12-01,301084,666851,41917540,5777613
"2585","42367344300000",1965697.102,386411.102,2008-01-01,255520,922371,41917540,6452815
"2586","42367344300000",1965697.102,386411.102,2008-02-01,242376,1164747,41917540,7775520
"2587","42367344300000",1965697.102,386411.102,2008-03-01,157272,1322019,41917540,9152519
"2588","42367344300000",1965697.102,386411.102,2008-04-01,242876,1564895,41917540,8881211
"2589","42367344300000",1965697.102,386411.102,2008-05-01,244610,1809505,41917540,9790992
"2590","42367344300000",1965697.102,386411.102,2008-06-01,190431,1999936,41917540,9489076
"2591","42367344300000",1965697.102,386411.102,2008-07-01,187762,2187698,41917540,9342850
"2592","42367344300000",1965697.102,386411.102,2008-08-01,198641,2386339,41917540,9977335
"2593","42367344300000",1965697.102,386411.102,2008-09-01,167196,2553535,41917540,9513587
"2594","42367344300000",1965697.102,386411.102,2008-10-01,188358,2741893,41917540,9729575
"2595","42367344300000",1965697.102,386411.102,2008-11-01,89287,2831180,41917540,10178583
"2596","42367344300000",1965697.102,386411.102,2008-12-01,133481,2964661,41917540,9857864
"2597","42367344300000",1965697.102,386411.102,2009-01-01,177270,3141931,41917540,9714975
"2598","42367344300000",1965697.102,386411.102,2009-02-01,205162,3347093,41917540,9563848
"2599","42367344300000",1965697.102,386411.102,2009-03-01,293487,3640580,41917540,10011008
"2600","42367344300000",1965697.102,386411.102,2009-04-01,308511,3949091,41917540,8817835
"2601","42367344300000",1965697.102,386411.102,2009-05-01,173885,4122976,41917540,9222275
"2602","42367344300000",1965697.102,386411.102,2009-06-01,182125,4305101,41917540,8823798
"2603","42367344300000",1965697.102,386411.102,2009-07-01,282065,4587166,41917540,9681047
"2604","42367344300000",1965697.102,386411.102,2009-08-01,272084,4859250,41917540,10148823
"2605","42367344300000",1965697.102,386411.102,2009-09-01,318616,5177866,41917540,9880092
"2606","42367344300000",1965697.102,386411.102,2009-10-01,298753,5476619,41917540,10866851
"2607","42367344300000",1965697.102,386411.102,2009-11-01,256091,5732710,41917540,10107974
"2608","42367344300000",1965697.102,386411.102,2009-12-01,25796,5758506,41917540,10176315
"2609","42367344300000",1965697.102,386411.102,2010-01-01,309014,6067520,41917540,10900701
"2610","42367344300000",1965697.102,386411.102,2010-02-01,316291,6383811,41917540,10320596
"2611","42367344300000",1965697.102,386411.102,2010-03-01,405751,6789562,41917540,12054256
"2612","42367344300000",1965697.102,386411.102,2010-04-01,402112,7191674,41917540,11657482
"2613","42367344300000",1965697.102,386411.102,2010-05-01,509389,7701063,41917540,12361540
"2614","42367344300000",1965697.102,386411.102,2010-06-01,269996,7971059,41917540,11806317
"2615","42367344300000",1965697.102,386411.102,2010-07-01,415870,8386929,41917540,13014429
"2616","42367344300000",1965697.102,386411.102,2010-08-01,474482,8861411,41917540,12894731
